scope,group,model,target,signal,constant,spearman,spearman_lo,spearman_hi,auroc,auroc_lo,auroc_hi,partial,partial_lo,partial_hi,n
family,noise,radial,e,r_A@level,False,0.9645,,,0.9982,,,0.9657,,,40000
family,noise,radial,e,div@level,False,-0.9645,,,0.0018,,,-0.9657,,,40000
family,noise,radial,e,g_lin@level,True,,,,0.5000,,,,,,40000
family,noise,radial,e,sure@level,False,0.9645,,,0.9982,,,0.9657,,,40000
family,noise,pca64,e,b,False,0.0793,0.0697,0.0903,0.5277,0.5226,0.5331,,,,40000
family,noise,pca64,e,g,True,,,,0.5000,0.5000,0.5000,,,,40000
family,noise,pca64,e,d,False,0.8620,0.8590,0.8646,0.9396,0.9361,0.9427,0.8634,0.8603,0.8661,40000
family,noise,pca64,e,r_A,False,0.8620,0.8590,0.8646,0.9396,0.9361,0.9427,0.8634,0.8603,0.8661,40000
family,noise,pca64,e,div,False,0.0002,-0.0107,0.0111,0.5006,0.4950,0.5060,-0.0005,-0.0115,0.0110,40000
family,noise,pca64,e,g_lin,True,,,,0.5000,0.5000,0.5000,,,,40000
family,noise,pca64,e,sure,False,0.8288,0.8242,0.8333,0.8874,0.8832,0.8919,0.8287,0.8241,0.8331,40000
family,noise,pca64,e,b@level,False,0.5404,,,0.6710,,,0.5421,,,40000
family,noise,pca64,e,g@level,True,,,,0.5000,,,,,,40000
family,noise,pca64,e,d@level,False,0.7750,,,0.9068,,,0.7774,,,40000
family,noise,pca64,e,r_A@level,False,0.7750,,,0.9068,,,0.7774,,,40000
family,noise,pca64,e,div@level,True,,,,0.5000,,,,,,40000
family,noise,pca64,e,g_lin@level,True,,,,0.5000,,,,,,40000
family,noise,pca64,e,sure@level,False,0.7750,,,0.9068,,,0.7774,,,40000
family,noise,dae_lam0_seed0,e,b,False,0.0525,0.0383,0.0688,0.5280,0.5195,0.5378,,,,40000
family,noise,dae_lam0_seed0,e,g,False,0.8096,0.8044,0.8151,0.8985,0.8941,0.9034,0.8095,0.8045,0.8148,40000
family,noise,dae_lam0_seed0,e,d,False,0.5758,0.5709,0.5804,0.7761,0.7716,0.7810,0.5777,0.5732,0.5822,40000
family,noise,dae_lam0_seed0,e,r_A,False,0.5758,0.5709,0.5804,0.7761,0.7716,0.7810,0.5777,0.5732,0.5822,40000
family,noise,dae_lam0_seed0,e,div,False,0.5141,0.5029,0.5256,0.7557,0.7488,0.7632,0.5124,0.5013,0.5239,40000
family,noise,dae_lam0_seed0,e,g_lin,False,0.7960,0.7922,0.8000,0.8935,0.8900,0.8976,0.7961,0.7923,0.8000,40000
family,noise,dae_lam0_seed0,e,sure,False,0.7004,0.6933,0.7073,0.8507,0.8456,0.8561,0.7046,0.6975,0.7113,40000
family,noise,dae_lam0_seed0,e,b@level,False,0.2840,,,0.6062,,,0.2844,,,40000
family,noise,dae_lam0_seed0,e,g@level,False,0.4469,,,0.7102,,,0.4475,,,40000
family,noise,dae_lam0_seed0,e,d@level,False,0.4469,,,0.7102,,,0.4475,,,40000
family,noise,dae_lam0_seed0,e,r_A@level,False,0.4469,,,0.7102,,,0.4475,,,40000
family,noise,dae_lam0_seed0,e,div@level,False,0.4469,,,0.7102,,,0.4475,,,40000
family,noise,dae_lam0_seed0,e,g_lin@level,False,0.4469,,,0.7102,,,0.4475,,,40000
family,noise,dae_lam0_seed0,e,sure@level,False,0.4469,,,0.7102,,,0.4475,,,40000
family,noise,dae_lam0_seed1,e,b,False,0.0492,0.0359,0.0643,0.5311,0.5227,0.5408,,,,40000
family,noise,dae_lam0_seed1,e,g,False,0.8177,0.8127,0.8227,0.8958,0.8915,0.9004,0.8172,0.8124,0.8223,40000
family,noise,dae_lam0_seed1,e,d,False,0.6164,0.6121,0.6208,0.7956,0.7911,0.8001,0.6182,0.6138,0.6226,40000
family,noise,dae_lam0_seed1,e,r_A,False,0.6164,0.6121,0.6208,0.7956,0.7911,0.8001,0.6182,0.6138,0.6226,40000
family,noise,dae_lam0_seed1,e,div,False,0.4493,0.4374,0.4614,0.7197,0.7134,0.7273,0.4471,0.4355,0.4595,40000
family,noise,dae_lam0_seed1,e,g_lin,False,0.7425,0.7385,0.7469,0.8472,0.8432,0.8511,0.7432,0.7393,0.7477,40000
family,noise,dae_lam0_seed1,e,sure,False,0.7185,0.7120,0.7252,0.8549,0.8500,0.8600,0.7221,0.7154,0.7287,40000
family,noise,dae_lam0_seed1,e,b@level,False,0.2924,,,0.6091,,,0.2927,,,40000
family,noise,dae_lam0_seed1,e,g@level,False,0.4888,,,0.7312,,,0.4894,,,40000
family,noise,dae_lam0_seed1,e,d@level,False,0.4888,,,0.7312,,,0.4894,,,40000
family,noise,dae_lam0_seed1,e,r_A@level,False,0.4888,,,0.7312,,,0.4894,,,40000
family,noise,dae_lam0_seed1,e,div@level,False,0.4888,,,0.7312,,,0.4894,,,40000
family,noise,dae_lam0_seed1,e,g_lin@level,False,0.4888,,,0.7312,,,0.4894,,,40000
family,noise,dae_lam0_seed1,e,sure@level,False,0.4888,,,0.7312,,,0.4894,,,40000
family,noise,dae_lam0_seed2,e,b,False,0.0472,0.0326,0.0630,0.5277,0.5187,0.5376,,,,40000
family,noise,dae_lam0_seed2,e,g,False,0.7797,0.7736,0.7862,0.8738,0.8688,0.8790,0.7827,0.7768,0.7892,40000
family,noise,dae_lam0_seed2,e,d,False,0.5777,0.5732,0.5822,0.7757,0.7714,0.7801,0.5791,0.5748,0.5835,40000
family,noise,dae_lam0_seed2,e,r_A,False,0.5777,0.5732,0.5822,0.7757,0.7714,0.7801,0.5791,0.5748,0.5835,40000
family,noise,dae_lam0_seed2,e,div,False,0.4031,0.3908,0.4165,0.6949,0.6876,0.7029,0.4014,0.3888,0.4147,40000
family,noise,dae_lam0_seed2,e,g_lin,False,0.7295,0.7249,0.7343,0.8470,0.8429,0.8514,0.7320,0.7275,0.7367,40000
family,noise,dae_lam0_seed2,e,sure,False,0.7143,0.7078,0.7211,0.8549,0.8499,0.8603,0.7171,0.7106,0.7240,40000
family,noise,dae_lam0_seed2,e,b@level,False,0.2679,,,0.5991,,,0.2682,,,40000
family,noise,dae_lam0_seed2,e,g@level,False,0.4404,,,0.7056,,,0.4409,,,40000
family,noise,dae_lam0_seed2,e,d@level,False,0.4404,,,0.7056,,,0.4409,,,40000
family,noise,dae_lam0_seed2,e,r_A@level,False,0.4404,,,0.7056,,,0.4409,,,40000
family,noise,dae_lam0_seed2,e,div@level,False,0.4404,,,0.7056,,,0.4409,,,40000
family,noise,dae_lam0_seed2,e,g_lin@level,False,0.4404,,,0.7056,,,0.4409,,,40000
family,noise,dae_lam0_seed2,e,sure@level,False,0.4404,,,0.7056,,,0.4409,,,40000
family,noise,dae_lam1_seed0,e,b,False,0.5033,0.4871,0.5204,0.8709,0.8613,0.8807,,,,40000
family,noise,dae_lam1_seed0,e,g,False,0.2336,0.2271,0.2405,0.6232,0.6187,0.6279,0.2014,0.1950,0.2075,40000
family,noise,dae_lam1_seed0,e,d,False,0.4256,0.4210,0.4301,0.7384,0.7361,0.7409,0.3603,0.3564,0.3642,40000
family,noise,dae_lam1_seed0,e,r_A,False,0.4256,0.4210,0.4301,0.7384,0.7361,0.7409,0.3603,0.3564,0.3642,40000
family,noise,dae_lam1_seed0,e,div,False,-0.0005,-0.0122,0.0107,0.5003,0.4926,0.5077,-0.0086,-0.0200,0.0027,40000
family,noise,dae_lam1_seed0,e,g_lin,False,0.1753,0.1672,0.1830,0.5927,0.5871,0.5980,0.1572,0.1494,0.1643,40000
family,noise,dae_lam1_seed0,e,sure,False,0.9456,0.9433,0.9479,0.9875,0.9863,0.9888,0.9265,0.9237,0.9292,40000
family,noise,dae_lam1_seed0,e,b@level,False,-0.0000,,,0.5000,,,-0.0002,,,40000
family,noise,dae_lam1_seed0,e,g@level,False,-0.0000,,,0.5000,,,-0.0002,,,40000
family,noise,dae_lam1_seed0,e,d@level,False,-0.0000,,,0.5000,,,-0.0002,,,40000
family,noise,dae_lam1_seed0,e,r_A@level,False,-0.0000,,,0.5000,,,-0.0002,,,40000
family,noise,dae_lam1_seed0,e,div@level,False,0.0000,,,0.5000,,,0.0001,,,40000
family,noise,dae_lam1_seed0,e,g_lin@level,False,-0.0000,,,0.5000,,,-0.0002,,,40000
family,noise,dae_lam1_seed0,e,sure@level,False,-0.0000,,,0.5000,,,-0.0000,,,40000
family,noise,dae_lam1w5_seed0,e,b,False,0.0697,0.0548,0.0864,0.5361,0.5267,0.5462,,,,40000
family,noise,dae_lam1w5_seed0,e,g,False,0.6838,0.6767,0.6915,0.8367,0.8310,0.8426,0.6819,0.6748,0.6895,40000
family,noise,dae_lam1w5_seed0,e,d,False,0.5139,0.5095,0.5181,0.7373,0.7332,0.7415,0.5159,0.5116,0.5200,40000
family,noise,dae_lam1w5_seed0,e,r_A,False,0.5139,0.5095,0.5181,0.7373,0.7332,0.7415,0.5159,0.5116,0.5200,40000
family,noise,dae_lam1w5_seed0,e,div,False,0.3131,0.2993,0.3269,0.6540,0.6449,0.6635,0.3071,0.2931,0.3216,40000
family,noise,dae_lam1w5_seed0,e,g_lin,False,0.6722,0.6672,0.6772,0.8224,0.8178,0.8274,0.6789,0.6741,0.6840,40000
family,noise,dae_lam1w5_seed0,e,sure,False,0.7174,0.7106,0.7241,0.8609,0.8560,0.8661,0.7198,0.7129,0.7264,40000
family,noise,dae_lam1w5_seed0,e,b@level,False,0.2207,,,0.5798,,,0.2212,,,40000
family,noise,dae_lam1w5_seed0,e,g@level,False,0.3612,,,0.6577,,,0.3620,,,40000
family,noise,dae_lam1w5_seed0,e,d@level,False,0.3612,,,0.6577,,,0.3620,,,40000
family,noise,dae_lam1w5_seed0,e,r_A@level,False,0.3612,,,0.6577,,,0.3620,,,40000
family,noise,dae_lam1w5_seed0,e,div@level,False,-0.3612,,,0.3423,,,-0.3620,,,40000
family,noise,dae_lam1w5_seed0,e,g_lin@level,False,0.3612,,,0.6577,,,0.3620,,,40000
family,noise,dae_lam1w5_seed0,e,sure@level,False,0.3612,,,0.6577,,,0.3620,,,40000
family,noise,dae_lam1w5_seed1,e,b,False,0.0254,0.0127,0.0398,0.4930,0.4846,0.5019,,,,40000
family,noise,dae_lam1w5_seed1,e,g,False,0.7626,0.7569,0.7691,0.8815,0.8765,0.8867,0.7636,0.7579,0.7702,40000
family,noise,dae_lam1w5_seed1,e,d,False,0.6372,0.6329,0.6409,0.8234,0.8187,0.8283,0.6379,0.6338,0.6417,40000
family,noise,dae_lam1w5_seed1,e,r_A,False,0.6372,0.6329,0.6409,0.8234,0.8187,0.8283,0.6379,0.6338,0.6417,40000
family,noise,dae_lam1w5_seed1,e,div,False,0.1114,0.0993,0.1261,0.5096,0.5003,0.5190,0.1086,0.0959,0.1228,40000
family,noise,dae_lam1w5_seed1,e,g_lin,False,0.6851,0.6806,0.6898,0.8470,0.8422,0.8520,0.6867,0.6822,0.6914,40000
family,noise,dae_lam1w5_seed1,e,sure,False,0.7768,0.7710,0.7829,0.8914,0.8873,0.8959,0.7775,0.7717,0.7835,40000
family,noise,dae_lam1w5_seed1,e,b@level,False,0.2542,,,0.6026,,,0.2543,,,40000
family,noise,dae_lam1w5_seed1,e,g@level,False,0.4930,,,0.7493,,,0.4931,,,40000
family,noise,dae_lam1w5_seed1,e,d@level,False,0.4930,,,0.7493,,,0.4931,,,40000
family,noise,dae_lam1w5_seed1,e,r_A@level,False,0.4930,,,0.7493,,,0.4931,,,40000
family,noise,dae_lam1w5_seed1,e,div@level,False,-0.4930,,,0.2507,,,-0.4931,,,40000
family,noise,dae_lam1w5_seed1,e,g_lin@level,False,0.4930,,,0.7493,,,0.4931,,,40000
family,noise,dae_lam1w5_seed1,e,sure@level,False,0.4930,,,0.7493,,,0.4931,,,40000
family,noise,dae_lam1w5_seed2,e,b,False,0.0764,0.0610,0.0938,0.5435,0.5337,0.5541,,,,40000
family,noise,dae_lam1w5_seed2,e,g,False,0.6571,0.6495,0.6656,0.8316,0.8258,0.8381,0.6565,0.6487,0.6648,40000
family,noise,dae_lam1w5_seed2,e,d,False,0.4720,0.4679,0.4764,0.7123,0.7083,0.7164,0.4737,0.4698,0.4781,40000
family,noise,dae_lam1w5_seed2,e,r_A,False,0.4720,0.4679,0.4764,0.7123,0.7083,0.7164,0.4737,0.4698,0.4781,40000
family,noise,dae_lam1w5_seed2,e,div,False,0.2048,0.1899,0.2210,0.6039,0.5945,0.6145,0.2031,0.1879,0.2195,40000
family,noise,dae_lam1w5_seed2,e,g_lin,False,0.6525,0.6471,0.6580,0.8094,0.8047,0.8143,0.6503,0.6451,0.6558,40000
family,noise,dae_lam1w5_seed2,e,sure,False,0.7282,0.7216,0.7351,0.8694,0.8643,0.8744,0.7291,0.7225,0.7361,40000
family,noise,dae_lam1w5_seed2,e,b@level,False,0.1816,,,0.5634,,,0.1822,,,40000
family,noise,dae_lam1w5_seed2,e,g@level,False,0.3051,,,0.6242,,,0.3060,,,40000
family,noise,dae_lam1w5_seed2,e,d@level,False,0.3051,,,0.6242,,,0.3060,,,40000
family,noise,dae_lam1w5_seed2,e,r_A@level,False,0.3051,,,0.6242,,,0.3060,,,40000
family,noise,dae_lam1w5_seed2,e,div@level,False,0.0170,,,0.4905,,,0.0171,,,40000
family,noise,dae_lam1w5_seed2,e,g_lin@level,False,0.3051,,,0.6242,,,0.3060,,,40000
family,noise,dae_lam1w5_seed2,e,sure@level,False,0.3051,,,0.6242,,,0.3060,,,40000
family,blur,radial,e,b,False,0.2343,0.2230,0.2456,0.6242,0.6171,0.6322,,,,40000
family,blur,radial,e,g,True,,,,0.5000,0.5000,0.5000,,,,40000
family,blur,radial,e,d,False,0.6732,0.6639,0.6822,0.8214,0.8149,0.8279,0.6918,0.6840,0.6994,40000
family,blur,radial,e,r_A,False,0.7266,0.7204,0.7331,0.8442,0.8393,0.8490,0.7257,0.7197,0.7315,40000
family,blur,radial,e,b@level,False,-0.7601,,,0.1742,,,-0.7883,,,40000
family,blur,radial,e,g@level,True,,,,0.5000,,,,,,40000
family,blur,radial,e,d@level,False,0.7601,,,0.8258,,,0.7883,,,40000
family,blur,radial,e,r_A@level,False,0.7601,,,0.8258,,,0.7883,,,40000
family,blur,pca64,e,b,False,0.3832,0.3725,0.3943,0.7164,0.7094,0.7233,,,,40000
family,blur,pca64,e,g,True,,,,0.5000,0.5000,0.5000,,,,40000
family,blur,pca64,e,d,False,-0.1442,-0.1575,-0.1303,0.4404,0.4319,0.4490,-0.2278,-0.2419,-0.2140,40000
family,blur,pca64,e,r_A,False,0.3962,0.3860,0.4068,0.7325,0.7262,0.7384,0.2561,0.2442,0.2684,40000
family,blur,pca64,e,b@level,False,-0.6172,,,0.2071,,,-0.6791,,,40000
family,blur,pca64,e,g@level,True,,,,0.5000,,,,,,40000
family,blur,pca64,e,d@level,False,-0.6172,,,0.2071,,,-0.6791,,,40000
family,blur,pca64,e,r_A@level,False,-0.1220,,,0.5242,,,-0.1332,,,40000
family,blur,dae_lam0_seed0,e,b,False,0.2406,0.2313,0.2510,0.6787,0.6721,0.6848,,,,40000
family,blur,dae_lam0_seed0,e,g,False,0.7519,0.7460,0.7582,0.8708,0.8661,0.8755,0.7416,0.7349,0.7483,40000
family,blur,dae_lam0_seed0,e,d,False,0.6536,0.6470,0.6599,0.8273,0.8226,0.8321,0.6870,0.6806,0.6930,40000
family,blur,dae_lam0_seed0,e,r_A,False,0.6369,0.6298,0.6448,0.8500,0.8453,0.8546,0.6090,0.6004,0.6178,40000
family,blur,dae_lam0_seed0,e,b@level,False,-0.7237,,,0.1601,,,-0.7522,,,40000
family,blur,dae_lam0_seed0,e,g@level,False,0.7237,,,0.8399,,,0.7522,,,40000
family,blur,dae_lam0_seed0,e,d@level,False,0.6062,,,0.7209,,,0.6295,,,40000
family,blur,dae_lam0_seed0,e,r_A@level,False,0.2982,,,0.7499,,,0.3103,,,40000
family,blur,dae_lam0_seed1,e,b,False,0.2451,0.2352,0.2558,0.6749,0.6685,0.6812,,,,40000
family,blur,dae_lam0_seed1,e,g,False,0.7536,0.7477,0.7599,0.8674,0.8627,0.8719,0.7364,0.7298,0.7431,40000
family,blur,dae_lam0_seed1,e,d,False,0.6775,0.6714,0.6838,0.8298,0.8251,0.8346,0.7012,0.6953,0.7071,40000
family,blur,dae_lam0_seed1,e,r_A,False,0.6612,0.6543,0.6686,0.8529,0.8483,0.8577,0.6336,0.6254,0.6420,40000
family,blur,dae_lam0_seed1,e,b@level,False,-0.7188,,,0.1607,,,-0.7481,,,40000
family,blur,dae_lam0_seed1,e,g@level,False,0.7188,,,0.8393,,,0.7481,,,40000
family,blur,dae_lam0_seed1,e,d@level,False,0.6006,,,0.7190,,,0.6245,,,40000
family,blur,dae_lam0_seed1,e,r_A@level,False,0.2968,,,0.7507,,,0.3093,,,40000
family,blur,dae_lam0_seed2,e,b,False,0.2504,0.2400,0.2622,0.6752,0.6682,0.6822,,,,40000
family,blur,dae_lam0_seed2,e,g,False,0.6979,0.6897,0.7053,0.8246,0.8187,0.8297,0.6866,0.6787,0.6945,40000
family,blur,dae_lam0_seed2,e,d,False,0.7036,0.6974,0.7101,0.8428,0.8379,0.8475,0.7341,0.7284,0.7399,40000
family,blur,dae_lam0_seed2,e,r_A,False,0.6645,0.6578,0.6721,0.8414,0.8366,0.8460,0.6364,0.6289,0.6444,40000
family,blur,dae_lam0_seed2,e,b@level,False,-0.6767,,,0.1862,,,-0.7059,,,40000
family,blur,dae_lam0_seed2,e,g@level,False,0.6767,,,0.8138,,,0.7059,,,40000
family,blur,dae_lam0_seed2,e,d@level,False,0.6767,,,0.8138,,,0.7059,,,40000
family,blur,dae_lam0_seed2,e,r_A@level,False,0.2826,,,0.7253,,,0.2951,,,40000
family,blur,dae_lam1_seed0,e,b,False,0.5049,0.4885,0.5218,0.8710,0.8612,0.8808,,,,40000
family,blur,dae_lam1_seed0,e,g,False,0.7295,0.7204,0.7383,0.8536,0.8463,0.8611,0.7032,0.6937,0.7124,40000
family,blur,dae_lam1_seed0,e,d,False,0.9306,0.9276,0.9334,0.9807,0.9789,0.9824,0.9136,0.9102,0.9165,40000
family,blur,dae_lam1_seed0,e,r_A,False,0.9144,0.9110,0.9176,0.9743,0.9722,0.9763,0.8860,0.8820,0.8893,40000
family,blur,dae_lam1_seed0,e,b@level,False,-0.0001,,,0.5000,,,-0.0151,,,40000
family,blur,dae_lam1_seed0,e,g@level,False,-0.0001,,,0.5000,,,-0.0151,,,40000
family,blur,dae_lam1_seed0,e,d@level,False,-0.0001,,,0.5000,,,-0.0151,,,40000
family,blur,dae_lam1_seed0,e,r_A@level,False,-0.0001,,,0.5000,,,-0.0151,,,40000
family,blur,dae_lam1w5_seed0,e,b,False,0.2252,0.2142,0.2371,0.6584,0.6512,0.6655,,,,40000
family,blur,dae_lam1w5_seed0,e,g,False,0.7138,0.7071,0.7210,0.8593,0.8540,0.8642,0.7010,0.6937,0.7088,40000
family,blur,dae_lam1w5_seed0,e,d,False,0.6696,0.6628,0.6766,0.8380,0.8333,0.8431,0.7181,0.7115,0.7245,40000
family,blur,dae_lam1w5_seed0,e,r_A,False,0.5786,0.5705,0.5876,0.8062,0.8007,0.8113,0.5475,0.5382,0.5572,40000
family,blur,dae_lam1w5_seed0,e,b@level,False,-0.6709,,,0.1847,,,-0.6947,,,40000
family,blur,dae_lam1w5_seed0,e,g@level,False,0.6709,,,0.8153,,,0.6947,,,40000
family,blur,dae_lam1w5_seed0,e,d@level,False,0.6709,,,0.8153,,,0.6947,,,40000
family,blur,dae_lam1w5_seed0,e,r_A@level,False,0.3093,,,0.7404,,,0.3204,,,40000
family,blur,dae_lam1w5_seed1,e,b,False,0.1951,0.1834,0.2086,0.6341,0.6262,0.6423,,,,40000
family,blur,dae_lam1w5_seed1,e,g,False,0.7285,0.7217,0.7359,0.8616,0.8560,0.8669,0.7240,0.7162,0.7315,40000
family,blur,dae_lam1w5_seed1,e,d,False,0.6810,0.6737,0.6889,0.8396,0.8344,0.8450,0.7314,0.7256,0.7373,40000
family,blur,dae_lam1w5_seed1,e,r_A,False,0.5157,0.5068,0.5254,0.7699,0.7640,0.7758,0.4867,0.4766,0.4972,40000
family,blur,dae_lam1w5_seed1,e,b@level,False,-0.6022,,,0.2216,,,-0.6193,,,40000
family,blur,dae_lam1w5_seed1,e,g@level,False,0.6022,,,0.7784,,,0.6193,,,40000
family,blur,dae_lam1w5_seed1,e,d@level,False,0.6022,,,0.7784,,,0.6193,,,40000
family,blur,dae_lam1w5_seed1,e,r_A@level,False,-0.0407,,,0.5463,,,-0.0421,,,40000
family,blur,dae_lam1w5_seed2,e,b,False,0.2203,0.2081,0.2334,0.6496,0.6420,0.6585,,,,40000
family,blur,dae_lam1w5_seed2,e,g,False,0.7079,0.7013,0.7151,0.8502,0.8454,0.8554,0.6902,0.6830,0.6974,40000
family,blur,dae_lam1w5_seed2,e,d,False,0.7182,0.7118,0.7249,0.8524,0.8475,0.8575,0.7737,0.7684,0.7790,40000
family,blur,dae_lam1w5_seed2,e,r_A,False,0.5900,0.5819,0.5988,0.8058,0.8003,0.8114,0.5615,0.5525,0.5710,40000
family,blur,dae_lam1w5_seed2,e,b@level,False,-0.5856,,,0.2296,,,-0.6063,,,40000
family,blur,dae_lam1w5_seed2,e,g@level,False,0.5856,,,0.7704,,,0.6063,,,40000
family,blur,dae_lam1w5_seed2,e,d@level,False,0.5856,,,0.7704,,,0.6063,,,40000
family,blur,dae_lam1w5_seed2,e,r_A@level,False,-0.0583,,,0.5384,,,-0.0604,,,40000
family,pixel_mask,radial,e,b,False,0.1122,0.0990,0.1265,0.5258,0.5183,0.5332,,,,30000
family,pixel_mask,radial,e,g,True,,,,0.5000,0.5000,0.5000,,,,30000
family,pixel_mask,radial,e,d,False,0.5225,0.5131,0.5331,0.7872,0.7824,0.7921,0.5207,0.5117,0.5304,30000
family,pixel_mask,radial,e,r_A,False,0.0861,0.0734,0.0997,0.5636,0.5569,0.5706,0.0392,0.0260,0.0531,30000
family,pixel_mask,radial,e,b@level,False,-0.6045,,,0.2050,,,-0.9286,,,30000
family,pixel_mask,radial,e,g@level,True,,,,0.5000,,,,,,30000
family,pixel_mask,radial,e,d@level,False,0.6045,,,0.7950,,,0.9286,,,30000
family,pixel_mask,radial,e,r_A@level,False,-0.6045,,,0.2050,,,-0.9286,,,30000
family,pixel_mask,pca64,e,b,False,0.1125,0.0985,0.1268,0.5193,0.5123,0.5266,,,,30000
family,pixel_mask,pca64,e,g,True,,,,0.5000,0.5000,0.5000,,,,30000
family,pixel_mask,pca64,e,d,False,0.6457,0.6389,0.6529,0.7966,0.7907,0.8026,0.9284,0.9265,0.9303,30000
family,pixel_mask,pca64,e,r_A,False,0.4504,0.4407,0.4606,0.7005,0.6937,0.7079,0.7870,0.7809,0.7932,30000
family,pixel_mask,pca64,e,b@level,False,-0.5943,,,0.1987,,,-0.9148,,,30000
family,pixel_mask,pca64,e,g@level,True,,,,0.5000,,,,,,30000
family,pixel_mask,pca64,e,d@level,False,-0.2326,,,0.3392,,,-0.3102,,,30000
family,pixel_mask,pca64,e,r_A@level,False,-0.5943,,,0.1987,,,-0.9148,,,30000
family,pixel_mask,dae_lam0_seed0,e,b,False,0.0368,0.0232,0.0508,0.5094,0.5024,0.5166,,,,30000
family,pixel_mask,dae_lam0_seed0,e,g,False,0.5640,0.5563,0.5723,0.7687,0.7635,0.7744,0.6056,0.5972,0.6136,30000
family,pixel_mask,dae_lam0_seed0,e,d,False,0.5400,0.5324,0.5480,0.7592,0.7526,0.7658,0.9138,0.9117,0.9157,30000
family,pixel_mask,dae_lam0_seed0,e,r_A,False,0.5490,0.5413,0.5571,0.7720,0.7658,0.7786,0.8878,0.8850,0.8907,30000
family,pixel_mask,dae_lam0_seed0,e,b@level,False,-0.6596,,,0.1926,,,-0.9290,,,30000
family,pixel_mask,dae_lam0_seed0,e,g@level,False,0.4084,,,0.6354,,,0.4325,,,30000
family,pixel_mask,dae_lam0_seed0,e,d@level,False,-0.2511,,,0.3280,,,-0.2939,,,30000
family,pixel_mask,dae_lam0_seed0,e,r_A@level,False,-0.2511,,,0.3280,,,-0.2939,,,30000
family,pixel_mask,dae_lam0_seed1,e,b,False,0.0330,0.0191,0.0470,0.5094,0.5025,0.5166,,,,30000
family,pixel_mask,dae_lam0_seed1,e,g,False,0.6179,0.6108,0.6257,0.8026,0.7976,0.8080,0.6331,0.6251,0.6410,30000
family,pixel_mask,dae_lam0_seed1,e,d,False,0.5536,0.5464,0.5614,0.7691,0.7628,0.7754,0.9204,0.9184,0.9222,30000
family,pixel_mask,dae_lam0_seed1,e,r_A,False,0.5439,0.5361,0.5520,0.7699,0.7637,0.7765,0.8790,0.8760,0.8819,30000
family,pixel_mask,dae_lam0_seed1,e,b@level,False,-0.6608,,,0.1926,,,-0.9270,,,30000
family,pixel_mask,dae_lam0_seed1,e,g@level,False,0.6608,,,0.8074,,,0.9270,,,30000
family,pixel_mask,dae_lam0_seed1,e,d@level,False,-0.2475,,,0.3283,,,-0.2882,,,30000
family,pixel_mask,dae_lam0_seed1,e,r_A@level,False,-0.2475,,,0.3283,,,-0.2882,,,30000
family,pixel_mask,dae_lam0_seed2,e,b,False,0.0123,-0.0017,0.0265,0.5004,0.4934,0.5078,,,,30000
family,pixel_mask,dae_lam0_seed2,e,g,False,0.5775,0.5693,0.5865,0.7968,0.7920,0.8025,0.5793,0.5711,0.5883,30000
family,pixel_mask,dae_lam0_seed2,e,d,False,0.5440,0.5368,0.5520,0.7674,0.7612,0.7742,0.9178,0.9158,0.9197,30000
family,pixel_mask,dae_lam0_seed2,e,r_A,False,0.5186,0.5108,0.5272,0.7571,0.7506,0.7642,0.8657,0.8622,0.8689,30000
family,pixel_mask,dae_lam0_seed2,e,b@level,False,-0.6737,,,0.1875,,,-0.9251,,,30000
family,pixel_mask,dae_lam0_seed2,e,g@level,False,0.6737,,,0.8125,,,0.9251,,,30000
family,pixel_mask,dae_lam0_seed2,e,d@level,False,-0.2593,,,0.3179,,,-0.2914,,,30000
family,pixel_mask,dae_lam0_seed2,e,r_A@level,False,-0.2593,,,0.3179,,,-0.2914,,,30000
family,pixel_mask,dae_lam1_seed0,e,b,False,0.3185,0.3072,0.3310,0.7459,0.7391,0.7530,,,,30000
family,pixel_mask,dae_lam1_seed0,e,g,False,0.2538,0.2418,0.2651,0.6349,0.6271,0.6426,0.3007,0.2885,0.3127,30000
family,pixel_mask,dae_lam1_seed0,e,d,False,0.9159,0.9128,0.9188,0.9888,0.9877,0.9898,0.9233,0.9210,0.9253,30000
family,pixel_mask,dae_lam1_seed0,e,r_A,False,0.4361,0.4322,0.4402,0.7246,0.7226,0.7269,0.3149,0.3027,0.3261,30000
family,pixel_mask,dae_lam1_seed0,e,b@level,False,-0.0000,,,0.5000,,,-0.3079,,,30000
family,pixel_mask,dae_lam1_seed0,e,g@level,False,0.0000,,,0.5000,,,0.3079,,,30000
family,pixel_mask,dae_lam1_seed0,e,d@level,False,0.0000,,,0.5000,,,0.3079,,,30000
family,pixel_mask,dae_lam1_seed0,e,r_A@level,False,-0.0000,,,0.5000,,,-0.3079,,,30000
family,pixel_mask,dae_lam1w5_seed0,e,b,False,0.0694,0.0555,0.0836,0.5146,0.5077,0.5216,,,,30000
family,pixel_mask,dae_lam1w5_seed0,e,g,False,0.5584,0.5502,0.5675,0.7746,0.7692,0.7805,0.5665,0.5583,0.5757,30000
family,pixel_mask,dae_lam1w5_seed0,e,d,False,0.5640,0.5563,0.5721,0.7624,0.7560,0.7689,0.9165,0.9144,0.9185,30000
family,pixel_mask,dae_lam1w5_seed0,e,r_A,False,0.5431,0.5352,0.5518,0.7644,0.7579,0.7709,0.8735,0.8704,0.8767,30000
